
ADMIN_MENU_METRO,1.0
Giiog,1.0
ADMIN_MENU_ADDRESS,1.0
If ifiv,1.0
ADMIN_MENU_DISTRICT,1.0
DISTRICT_Новые дома,5.0
ADMIN_MENU_PRICE,1.0
6996,1.0
ADMIN_MENU_MONEY_RANGE,1.0
MONEY_RANGE_100000 - 150000 $,4.0
ADMIN_MENU_TELEGRAPH,1.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_CONTACT,1.0
CONTACT_MY,4.0
ADMIN_MENU_PUBLISH,1.0
PUBLISH_CONFIRM_YES,8.0
✏ Написать сообщение,0.0
Yg,2.0
CONFIRM_SENDING_YES,7.0
/start,8.0
/admin 1234,10.0
➕ Добавить (аренда),1.0
ADMIN_MENU_ROOMS,4.0
ROOMS_TWO,4.0
ADMIN_MENU_SQUARE,1.0
56,0.0
ADMIN_MENU_FLOOR,1.0
5,1.0
ADMIN_MENU_ALL_FLOORS,1.0
9,1.0
ADMIN_MENU_METRO,0.0
Vvh,1.0
ADMIN_MENU_ADDRESS,1.0
Hxhc,0.0
ADMIN_MENU_DISTRICT,1.0
DISTRICT_Ц. Рынок / ЮЖД,4.0
ADMIN_MENU_PRICE,0.0
58,0.0
ADMIN_MENU_MONEY_RANGE,1.0
MONEY_RANGE_10000 - 12000 грн,3.0
ADMIN_MENU_PUBLISH,0.0
PUBLISH_CONFIRM_YES,7.0
/start,9.0
/admin 1234,9.0
✏ Написать сообщение,0.0
✏ Написать сообщение,0.0
✏ Написать сообщение,0.0
Kkk,1.0
Ррр,1.0
Rvgrrh,1.0
CONFIRM_SENDING_YES,4.0
CONFIRM_SENDING_YES,5.0
CONFIRM_SENDING_YES,9.0
✏ Написать сообщение,1.0
У меня ведутся ремонтные работы, я не буду доступен ближайшую неделю 😔,1.0
CONFIRM_SENDING_YES,5.0
➕ Добавить (продажа),0.0
ADMIN_MENU_ROOMS,5.0
ROOMS_THREE,4.0
ADMIN_MENU_SQUARE,1.0
474,1.0
ADMIN_MENU_FLOOR,0.0
5,0.0
ADMIN_MENU_ALL_FLOORS,0.0
9,0.0
ADMIN_MENU_METRO,0.0
Gigi,0.0
ADMIN_MENU_ADDRESS,1.0
Gijvu,1.0
ADMIN_MENU_DISTRICT,1.0
DISTRICT_р-н Клочковской,6.0
ADMIN_MENU_PRICE,1.0
575,1.0
ADMIN_MENU_MONEY_RANGE,0.0
MONEY_RANGE_80000 - 90000 $,4.0
ADMIN_MENU_TELEGRAPH,0.0
CANCEL_SUBMENU,1.0
ADMIN_MENU_PUBLISH,0.0
PUBLISH_CONFIRM_YES,8.0
Kgiv,0.0
➕ Добавить (аренда),1.0
ADMIN_MENU_CANCEL,5.0
➕ Добавить (продажа),1.0
ADMIN_MENU_ROOMS,4.0
ROOMS_TWO,4.0
ADMIN_MENU_SQUARE,1.0
6,0.0
ADMIN_MENU_FLOOR,1.0
5,1.0
ADMIN_MENU_ALL_FLOORS,1.0
8,1.0
ADMIN_MENU_METRO,1.0
Gjj,1.0
ADMIN_MENU_ADDRESS,1.0
Dgjjj,1.0
ADMIN_MENU_DISTRICT,1.0
DISTRICT_р-н Клочковской,3.0
ADMIN_MENU_PRICE,0.0
45,1.0
ADMIN_MENU_MONEY_RANGE,1.0
MONEY_RANGE_50000 - 60000 $,3.0
ADMIN_MENU_ADDITIONAL_INFO,1.0
Lkkk,0.0
ADMIN_MENU_MAP,1.0
Googjfg.jgf,1.0
ADMIN_MENU_PUBLISH,1.0
PUBLISH_CONFIRM_YES,9.0
,1.0
,0.0
✏ Написать сообщение,1.0
Вари,0.0
CONFIRM_SENDING_YES,5.0
✏ Написать сообщение,0.0
Плло,1.0
CONFIRM_SENDING_YES,3.0
